txn_id,order_id,amount,currency,status,method,created_at,settlement_id,customer_ref
uci_497846,497846,25.0,GBP,captured,online_retail,2010-02-12 16:27:00,setl_497846,customer_17955
uci_497874,497874,198.18,GBP,captured,online_retail,2010-02-12 17:16:00,setl_497874,customer_15527
uci_497875,497875,271.0,GBP,captured,online_retail,2010-02-14 10:19:00,setl_497875,customer_17029
uci_497876,497876,304.65,GBP,captured,online_retail,2010-02-14 11:04:00,setl_497876,customer_13050
uci_497879,497879,662.25,GBP,captured,online_retail,2010-02-14 11:15:00,setl_497879,customer_12422
uci_497880,497880,254.92,GBP,captured,online_retail,2010-02-14 11:23:00,setl_497880,customer_16560
uci_497881,497881,432.24,GBP,captured,online_retail,2010-02-14 11:24:00,setl_497881,customer_15372
uci_497882,497882,100.0,GBP,captured,online_retail,2010-02-14 11:42:00,setl_497882,customer_12748
uci_497883,497883,541.19,GBP,captured,online_retail,2010-02-14 11:52:00,setl_497883,customer_13446
uci_497884,497884,687.4,GBP,captured,online_retail,2010-02-14 11:57:00,setl_497884,customer_16608
uci_497885,497885,736.44,GBP,captured,online_retail,2010-02-14 12:06:00,setl_497885,customer_15093
uci_497887,497887,184.34,GBP,captured,online_retail,2010-02-14 12:09:00,setl_497887,customer_14341
uci_497888,497888,130.5,GBP,captured,online_retail,2010-02-14 12:11:00,setl_497888,customer_14341
uci_497889,497889,345.21,GBP,captured,online_retail,2010-02-14 12:15:00,setl_497889,customer_17230
uci_497891,497891,336.27,GBP,captured,online_retail,2010-02-14 12:22:00,setl_497891,customer_15561
uci_497892,497892,174.49,GBP,captured,online_retail,2010-02-14 12:22:00,setl_497892,customer_13542
uci_497890,497890,174.95,GBP,captured,online_retail,2010-02-14 12:22:00,setl_497890,customer_17108
uci_497893,497893,148.9,GBP,captured,online_retail,2010-02-14 12:28:00,setl_497893,customer_15965
uci_497894,497894,762.69,GBP,captured,online_retail,2010-02-14 12:36:00,setl_497894,customer_15425
uci_497895,497895,237.6,GBP,captured,online_retail,2010-02-14 12:37:00,setl_497895,customer_12989
uci_497896,497896,261.6,GBP,captured,online_retail,2010-02-14 12:37:00,setl_497896,customer_12989
uci_497897,497897,545.9,GBP,captured,online_retail,2010-02-14 12:38:00,setl_497897,customer_15538
uci_497898,497898,218.53,GBP,captured,online_retail,2010-02-14 12:49:00,setl_497898,customer_18077
uci_497899,497899,237.42,GBP,captured,online_retail,2010-02-14 12:49:00,setl_497899,customer_16136
uci_497901,497901,293.59,GBP,captured,online_retail,2010-02-14 12:52:00,setl_497901,customer_12872
uci_497902,497902,252.0,GBP,captured,online_retail,2010-02-14 12:57:00,setl_497902,customer_15795
uci_497903,497903,214.38,GBP,captured,online_retail,2010-02-14 12:58:00,setl_497903,customer_15795
uci_497905,497905,568.3,GBP,captured,online_retail,2010-02-14 13:17:00,setl_497905,customer_13587
uci_497906,497906,881.86,GBP,captured,online_retail,2010-02-14 13:26:00,setl_497906,customer_14156
uci_497907,497907,394.25,GBP,captured,online_retail,2010-02-14 13:37:00,setl_497907,customer_14970
uci_497908,497908,1.55,GBP,captured,online_retail,2010-02-14 13:38:00,setl_497908,customer_14970
uci_497909,497909,464.57,GBP,captured,online_retail,2010-02-14 13:39:00,setl_497909,customer_15272
uci_497910,497910,404.66,GBP,captured,online_retail,2010-02-14 13:40:00,setl_497910,customer_15260
uci_497911,497911,212.9,GBP,captured,online_retail,2010-02-14 14:10:00,setl_497911,customer_17285
uci_497912,497912,699.93,GBP,captured,online_retail,2010-02-14 14:35:00,setl_497912,customer_12867
uci_497913,497913,1585.18,GBP,captured,online_retail,2010-02-14 14:38:00,setl_497913,customer_16713
uci_497914,497914,174.8,GBP,captured,online_retail,2010-02-14 14:45:00,setl_497914,customer_13421
uci_497915,497915,133.0,GBP,captured,online_retail,2010-02-14 14:54:00,setl_497915,customer_13421
uci_497916,497916,866.99,GBP,captured,online_retail,2010-02-14 14:54:00,setl_497916,customer_17340
uci_497917,497917,511.69,GBP,captured,online_retail,2010-02-14 15:13:00,setl_497917,customer_13421
uci_497918,497918,343.3,GBP,captured,online_retail,2010-02-14 15:22:00,setl_497918,customer_17841
uci_497919,497919,341.23,GBP,captured,online_retail,2010-02-14 15:27:00,setl_497919,customer_16838
uci_497920,497920,272.96,GBP,captured,online_retail,2010-02-14 15:30:00,setl_497920,customer_15964
uci_497921,497921,770.93,GBP,captured,online_retail,2010-02-14 15:38:00,setl_497921,customer_14869
uci_497922,497922,352.5,GBP,captured,online_retail,2010-02-14 15:47:00,setl_497922,customer_14909
uci_497923,497923,304.38,GBP,captured,online_retail,2010-02-14 15:51:00,setl_497923,customer_18179
uci_497925,497925,107.62,GBP,captured,online_retail,2010-02-14 16:04:00,setl_497925,customer_14943
uci_497926,497926,762.48,GBP,captured,online_retail,2010-02-15 08:41:00,setl_497926,customer_12426
uci_497928,497928,102.3,GBP,captured,online_retail,2010-02-15 09:19:00,setl_497928,customer_16225
uci_497929,497929,356.65,GBP,captured,online_retail,2010-02-15 09:20:00,setl_497929,customer_14302
uci_497931,497931,1709.0,GBP,captured,online_retail,2010-02-15 09:48:00,setl_497931,customer_14258
uci_497932,497932,712.39,GBP,captured,online_retail,2010-02-15 10:12:00,setl_497932,customer_12391
uci_497933,497933,526.08,GBP,captured,online_retail,2010-02-15 10:33:00,setl_497933,customer_16422
uci_497934,497934,129.05,GBP,captured,online_retail,2010-02-15 10:43:00,setl_497934,customer_16905
uci_497935,497935,1486.06,GBP,captured,online_retail,2010-02-15 10:47:00,setl_497935,customer_13408
uci_497936,497936,45.0,GBP,captured,online_retail,2010-02-15 10:47:00,setl_497936,customer_15359
uci_497937,497937,2805.0,GBP,captured,online_retail,2010-02-15 10:49:00,setl_497937,customer_15769
uci_497939,497939,348.38,GBP,captured,online_retail,2010-02-15 10:56:00,setl_497939,customer_17091
uci_497941,497941,897.0,GBP,captured,online_retail,2010-02-15 11:22:00,setl_497941,customer_14282
uci_497942,497942,128.28,GBP,captured,online_retail,2010-02-15 11:39:00,setl_497942,customer_14238
uci_497943,497943,1381.95,GBP,captured,online_retail,2010-02-15 11:46:00,setl_497943,customer_13225
uci_497944,497944,339.84,GBP,captured,online_retail,2010-02-15 11:50:00,setl_497944,customer_13225
uci_497946,497946,16973.1,GBP,captured,online_retail,2010-02-15 11:57:00,setl_497946,customer_13902
uci_497947,497947,1508.65,GBP,captured,online_retail,2010-02-15 12:05:00,setl_497947,customer_12380
uci_497948,497948,1009.94,GBP,captured,online_retail,2010-02-15 12:05:00,setl_497948,customer_13081
uci_497949,497949,1331.22,GBP,captured,online_retail,2010-02-15 12:10:00,setl_497949,customer_16327
uci_497950,497950,89.7,GBP,captured,online_retail,2010-02-15 12:17:00,setl_497950,customer_16027
uci_497952,497952,1508.65,GBP,captured,online_retail,2010-02-15 12:31:00,setl_497952,customer_12380
uci_497953,497953,51.43,GBP,captured,online_retail,2010-02-15 12:36:00,setl_497953,customer_16330
uci_497954,497954,340.97,GBP,captured,online_retail,2010-02-15 12:50:00,setl_497954,customer_16225
uci_497955,497955,1212.5,GBP,captured,online_retail,2010-02-15 12:54:00,setl_497955,customer_14543
uci_497956,497956,231.68,GBP,captured,online_retail,2010-02-15 13:13:00,setl_497956,customer_17136
uci_497957,497957,59.4,GBP,captured,online_retail,2010-02-15 13:14:00,setl_497957,customer_15371
uci_497958,497958,1100.72,GBP,captured,online_retail,2010-02-15 13:20:00,setl_497958,customer_14680
uci_497959,497959,171.6,GBP,captured,online_retail,2010-02-15 13:20:00,setl_497959,customer_16544
uci_497963,497963,255.42,GBP,captured,online_retail,2010-02-15 13:27:00,setl_497963,customer_14527
uci_497966,497966,47.4,GBP,captured,online_retail,2010-02-15 13:28:00,setl_497966,customer_16544
uci_497969,497969,47.4,GBP,captured,online_retail,2010-02-15 13:29:00,setl_497969,customer_16544
uci_497983,497983,517.12,GBP,captured,online_retail,2010-02-15 13:46:00,setl_497983,customer_16860
uci_498012,498012,541.8,GBP,captured,online_retail,2010-02-15 14:47:00,setl_498012,customer_17241
uci_498013,498013,171.79,GBP,captured,online_retail,2010-02-15 14:49:00,setl_498013,customer_15311
uci_498014,498014,442.8,GBP,captured,online_retail,2010-02-15 15:00:00,setl_498014,customer_15805
uci_498015,498015,517.57,GBP,captured,online_retail,2010-02-15 15:54:00,setl_498015,customer_17442
uci_498018,498018,239.14,GBP,captured,online_retail,2010-02-15 16:45:00,setl_498018,customer_12835
uci_498019,498019,1482.95,GBP,captured,online_retail,2010-02-15 16:57:00,setl_498019,customer_13089
uci_498020,498020,62.7,GBP,captured,online_retail,2010-02-15 17:00:00,setl_498020,customer_13089
uci_498021,498021,129.34,GBP,captured,online_retail,2010-02-15 17:01:00,setl_498021,customer_14911
uci_498022,498022,63.5,GBP,captured,online_retail,2010-02-15 17:01:00,setl_498022,customer_13089
uci_498025,498025,181.24,GBP,captured,online_retail,2010-02-15 17:17:00,setl_498025,customer_15640
uci_498026,498026,591.37,GBP,captured,online_retail,2010-02-15 17:26:00,setl_498026,customer_15640
uci_498027,498027,623.93,GBP,captured,online_retail,2010-02-16 08:44:00,setl_498027,customer_17644
uci_498028,498028,108.2,GBP,captured,online_retail,2010-02-16 09:21:00,setl_498028,customer_15323
uci_498029,498029,59.92,GBP,captured,online_retail,2010-02-16 09:38:00,setl_498029,customer_17662
uci_498035,498035,1083.01,GBP,captured,online_retail,2010-02-16 10:10:00,setl_498035,customer_18172
uci_498037,498037,404.76,GBP,captured,online_retail,2010-02-16 10:11:00,setl_498037,customer_13802
uci_498041,498041,211.94,GBP,captured,online_retail,2010-02-16 10:26:00,setl_498041,customer_16098
uci_498042,498042,169.69,GBP,captured,online_retail,2010-02-16 10:28:00,setl_498042,customer_14369
uci_498043,498043,178.43,GBP,captured,online_retail,2010-02-16 10:39:00,setl_498043,customer_16359
uci_498044,498044,342.4,GBP,captured,online_retail,2010-02-16 10:40:00,setl_498044,customer_14989
uci_498045,498045,931.72,GBP,captured,online_retail,2010-02-16 10:41:00,setl_498045,customer_16584
uci_498046,498046,186.1,GBP,captured,online_retail,2010-02-16 10:44:00,setl_498046,customer_15051
uci_498047,498047,962.99,GBP,captured,online_retail,2010-02-16 10:45:00,setl_498047,customer_13381
uci_498048,498048,194.3,GBP,captured,online_retail,2010-02-16 10:55:00,setl_498048,customer_14606
uci_498049,498049,1384.02,GBP,captured,online_retail,2010-02-16 11:13:00,setl_498049,customer_13407
uci_498052,498052,1677.42,GBP,captured,online_retail,2010-02-16 11:58:00,setl_498052,customer_17404
uci_498053,498053,159.68,GBP,captured,online_retail,2010-02-16 12:02:00,setl_498053,customer_17171
uci_498054,498054,68.6,GBP,captured,online_retail,2010-02-16 12:06:00,setl_498054,customer_16158
uci_498055,498055,434.6,GBP,captured,online_retail,2010-02-16 12:11:00,setl_498055,customer_14669
uci_498060,498060,204.36,GBP,captured,online_retail,2010-02-16 12:13:00,setl_498060,customer_17287
uci_498070,498070,207.15,GBP,captured,online_retail,2010-02-16 12:19:00,setl_498070,customer_14669
uci_498078,498078,345.99,GBP,captured,online_retail,2010-02-16 12:22:00,setl_498078,customer_14320
uci_498089,498089,393.14,GBP,captured,online_retail,2010-02-16 12:29:00,setl_498089,customer_13397
uci_498090,498090,48.8,GBP,captured,online_retail,2010-02-16 12:30:00,setl_498090,customer_17287
uci_498091,498091,745.47,GBP,captured,online_retail,2010-02-16 12:35:00,setl_498091,customer_14639
uci_498093,498093,393.24,GBP,captured,online_retail,2010-02-16 12:42:00,setl_498093,customer_15372
uci_498094,498094,197.7,GBP,captured,online_retail,2010-02-16 12:44:00,setl_498094,customer_17778
uci_498095,498095,553.28,GBP,captured,online_retail,2010-02-16 12:50:00,setl_498095,customer_16940
uci_498096,498096,340.35,GBP,captured,online_retail,2010-02-16 12:59:00,setl_498096,customer_12836
uci_498097,498097,774.6,GBP,captured,online_retail,2010-02-16 13:12:00,setl_498097,customer_16525
uci_498098,498098,171.25,GBP,captured,online_retail,2010-02-16 13:16:00,setl_498098,customer_17789
uci_498099,498099,196.6,GBP,captured,online_retail,2010-02-16 13:23:00,setl_498099,customer_14466
uci_498100,498100,215.5,GBP,captured,online_retail,2010-02-16 13:30:00,setl_498100,customer_15325
uci_498101,498101,413.67,GBP,captured,online_retail,2010-02-16 13:32:00,setl_498101,customer_12960
uci_498102,498102,242.52,GBP,captured,online_retail,2010-02-16 13:33:00,setl_498102,customer_15372
uci_498103,498103,310.98,GBP,captured,online_retail,2010-02-16 13:39:00,setl_498103,customer_15680
uci_498104,498104,927.27,GBP,captured,online_retail,2010-02-16 13:49:00,setl_498104,customer_13503
uci_498105,498105,1348.08,GBP,captured,online_retail,2010-02-16 13:52:00,setl_498105,customer_15372
uci_498106,498106,164.09,GBP,captured,online_retail,2010-02-16 13:53:00,setl_498106,customer_14525
uci_498107,498107,525.0,GBP,captured,online_retail,2010-02-16 13:57:00,setl_498107,customer_15078
uci_498108,498108,179.68,GBP,captured,online_retail,2010-02-16 14:03:00,setl_498108,customer_13468
uci_498110,498110,3.75,GBP,captured,online_retail,2010-02-16 14:11:00,setl_498110,customer_13503
uci_498112,498112,469.51,GBP,captured,online_retail,2010-02-16 14:30:00,setl_498112,customer_12972
uci_498114,498114,3019.35,GBP,captured,online_retail,2010-02-16 14:32:00,setl_498114,customer_15311
uci_498116,498116,366.0,GBP,captured,online_retail,2010-02-16 14:35:00,setl_498116,customer_14113
uci_498118,498118,394.42,GBP,captured,online_retail,2010-02-16 14:49:00,setl_498118,customer_16701
uci_498119,498119,356.5,GBP,captured,online_retail,2010-02-16 15:13:00,setl_498119,customer_13078
uci_498120,498120,400.8,GBP,captured,online_retail,2010-02-16 15:25:00,setl_498120,customer_13089
uci_498121,498121,199.7,GBP,captured,online_retail,2010-02-16 15:27:00,setl_498121,customer_17351
uci_498123,498123,276.44,GBP,captured,online_retail,2010-02-16 15:35:00,setl_498123,customer_16409
uci_498124,498124,357.39,GBP,captured,online_retail,2010-02-16 15:47:00,setl_498124,customer_17931
uci_498125,498125,190.95,GBP,captured,online_retail,2010-02-16 15:54:00,setl_498125,customer_13842
uci_498126,498126,79.32,GBP,captured,online_retail,2010-02-16 15:55:00,setl_498126,customer_13842
uci_498127,498127,93.87,GBP,captured,online_retail,2010-02-16 15:56:00,setl_498127,customer_13842
uci_498128,498128,139.35,GBP,captured,online_retail,2010-02-16 16:12:00,setl_498128,customer_16911
uci_498130,498130,177.88,GBP,captured,online_retail,2010-02-16 16:47:00,setl_498130,customer_15662
uci_498131,498131,313.55,GBP,captured,online_retail,2010-02-16 16:50:00,setl_498131,customer_17342
uci_498132,498132,354.7,GBP,captured,online_retail,2010-02-16 16:53:00,setl_498132,customer_16774
uci_498135,498135,454.35,GBP,captured,online_retail,2010-02-16 17:47:00,setl_498135,customer_14911
uci_498136,498136,194.74,GBP,captured,online_retail,2010-02-17 08:32:00,setl_498136,customer_13728
uci_498138,498138,470.9,GBP,captured,online_retail,2010-02-17 08:47:00,setl_498138,customer_14944
uci_498137,498137,107.7,GBP,captured,online_retail,2010-02-17 08:47:00,setl_498137,customer_14465
uci_498139,498139,672.1,GBP,captured,online_retail,2010-02-17 08:49:00,setl_498139,customer_14944
uci_498141,498141,421.03,GBP,captured,online_retail,2010-02-17 09:05:00,setl_498141,customer_13659
uci_498142,498142,306.48,GBP,captured,online_retail,2010-02-17 09:43:00,setl_498142,customer_17364
uci_498143,498143,596.48,GBP,captured,online_retail,2010-02-17 09:53:00,setl_498143,customer_13901
uci_498145,498145,543.1,GBP,captured,online_retail,2010-02-17 10:04:00,setl_498145,customer_14156
uci_498149,498149,427.0,GBP,captured,online_retail,2010-02-17 10:24:00,setl_498149,customer_18285
uci_498152,498152,2836.8,GBP,captured,online_retail,2010-02-17 10:51:00,setl_498152,customer_13902
uci_498153,498153,147.64,GBP,captured,online_retail,2010-02-17 11:05:00,setl_498153,customer_14198
uci_498154,498154,334.84,GBP,captured,online_retail,2010-02-17 11:27:00,setl_498154,customer_14732
uci_498155,498155,100.5,GBP,captured,online_retail,2010-02-17 11:29:00,setl_498155,customer_14732
uci_498156,498156,164.35,GBP,captured,online_retail,2010-02-17 11:31:00,setl_498156,customer_17888
uci_498157,498157,366.42,GBP,captured,online_retail,2010-02-17 11:40:00,setl_498157,customer_14244
uci_498158,498158,514.89,GBP,captured,online_retail,2010-02-17 11:44:00,setl_498158,customer_15002
uci_498159,498159,253.6,GBP,captured,online_retail,2010-02-17 11:49:00,setl_498159,customer_17646
uci_498160,498160,146.54,GBP,captured,online_retail,2010-02-17 11:58:00,setl_498160,customer_15911
uci_498161,498161,3157.06,GBP,captured,online_retail,2010-02-17 12:03:00,setl_498161,customer_15251
uci_498162,498162,223.2,GBP,captured,online_retail,2010-02-17 12:11:00,setl_498162,customer_17560
uci_498163,498163,2947.1,GBP,captured,online_retail,2010-02-17 12:12:00,setl_498163,customer_17511
uci_498164,498164,468.0,GBP,captured,online_retail,2010-02-17 12:40:00,setl_498164,customer_13613
uci_498205,498205,307.89,GBP,captured,online_retail,2010-02-17 13:10:00,setl_498205,customer_14276
uci_498213,498213,968.78,GBP,captured,online_retail,2010-02-17 13:16:00,setl_498213,customer_18092
uci_498216,498216,170.2,GBP,captured,online_retail,2010-02-17 13:26:00,setl_498216,customer_17377
uci_498217,498217,521.96,GBP,captured,online_retail,2010-02-17 13:39:00,setl_498217,customer_17426
uci_498221,498221,241.96,GBP,captured,online_retail,2010-02-17 13:53:00,setl_498221,customer_17075
uci_498222,498222,194.63,GBP,captured,online_retail,2010-02-17 14:01:00,setl_498222,customer_14584
uci_498223,498223,206.83,GBP,captured,online_retail,2010-02-17 14:09:00,setl_498223,customer_16447
uci_498224,498224,121.55,GBP,captured,online_retail,2010-02-17 14:24:00,setl_498224,customer_17757
uci_498236,498236,377.8,GBP,captured,online_retail,2010-02-17 14:34:00,setl_498236,customer_15061
uci_498238,498238,425.62,GBP,captured,online_retail,2010-02-17 14:35:00,setl_498238,customer_15768
uci_498240,498240,549.5,GBP,captured,online_retail,2010-02-17 14:35:00,setl_498240,customer_12921
uci_498249,498249,2329.48,GBP,captured,online_retail,2010-02-17 14:39:00,setl_498249,customer_14911
uci_498254,498254,80.96,GBP,captured,online_retail,2010-02-17 14:42:00,setl_498254,customer_14911
uci_498256,498256,366.83,GBP,captured,online_retail,2010-02-17 14:43:00,setl_498256,customer_16553
uci_498261,498261,869.82,GBP,captured,online_retail,2010-02-17 14:47:00,setl_498261,customer_16938
uci_498260,498260,528.05,GBP,captured,online_retail,2010-02-17 14:47:00,setl_498260,customer_13317
uci_498269,498269,15.0,GBP,captured,online_retail,2010-02-17 15:03:00,setl_498269,customer_16928
uci_498270,498270,301.92,GBP,captured,online_retail,2010-02-17 15:11:00,setl_498270,customer_18218
uci_498276,498276,398.1,GBP,captured,online_retail,2010-02-17 15:41:00,setl_498276,customer_16422
uci_498281,498281,408.5,GBP,captured,online_retail,2010-02-17 16:23:00,setl_498281,customer_17739
uci_498283,498283,595.0,GBP,captured,online_retail,2010-02-17 16:40:00,setl_498283,customer_17858
uci_498284,498284,365.9,GBP,captured,online_retail,2010-02-17 16:43:00,setl_498284,customer_13798
uci_498288,498288,201.42,GBP,captured,online_retail,2010-02-17 16:55:00,setl_498288,customer_17576
uci_498290,498290,610.56,GBP,captured,online_retail,2010-02-17 17:02:00,setl_498290,customer_17858
uci_498291,498291,118.2,GBP,captured,online_retail,2010-02-18 08:49:00,setl_498291,customer_14322
uci_498292,498292,51.0,GBP,captured,online_retail,2010-02-18 08:49:00,setl_498292,customer_14495
uci_498294,498294,301.79,GBP,captured,online_retail,2010-02-18 09:00:00,setl_498294,customer_14890
uci_498300,498300,303.98,GBP,captured,online_retail,2010-02-18 09:14:00,setl_498300,customer_17157
uci_498301,498301,673.12,GBP,captured,online_retail,2010-02-18 09:20:00,setl_498301,customer_13767
uci_498303,498303,19.5,GBP,captured,online_retail,2010-02-18 09:31:00,setl_498303,customer_15640
uci_498305,498305,240.75,GBP,captured,online_retail,2010-02-18 09:32:00,setl_498305,customer_15827
uci_498307,498307,59.7,GBP,captured,online_retail,2010-02-18 09:46:00,setl_498307,customer_14560
uci_498325,498325,532.41,GBP,captured,online_retail,2010-02-18 10:26:00,setl_498325,customer_15544
uci_498326,498326,91.4,GBP,captured,online_retail,2010-02-18 10:27:00,setl_498326,customer_13773
uci_498328,498328,275.04,GBP,captured,online_retail,2010-02-18 10:27:00,setl_498328,customer_15586
uci_498336,498336,169.55,GBP,captured,online_retail,2010-02-18 10:35:00,setl_498336,customer_12993
uci_498338,498338,448.01,GBP,captured,online_retail,2010-02-18 10:35:00,setl_498338,customer_13020
uci_498340,498340,443.52,GBP,captured,online_retail,2010-02-18 11:00:00,setl_498340,customer_16143
uci_498341,498341,1.25,GBP,captured,online_retail,2010-02-18 11:12:00,setl_498341,customer_17961
uci_498343,498343,210.07,GBP,captured,online_retail,2010-02-18 11:19:00,setl_498343,customer_12600
uci_498345,498345,293.45,GBP,captured,online_retail,2010-02-18 11:53:00,setl_498345,customer_13431
uci_498346,498346,312.96,GBP,captured,online_retail,2010-02-18 11:56:00,setl_498346,customer_16563
uci_498347,498347,131.42,GBP,captured,online_retail,2010-02-18 12:01:00,setl_498347,customer_16713
uci_498348,498348,371.4,GBP,captured,online_retail,2010-02-18 12:16:00,setl_498348,customer_18172
uci_498349,498349,533.36,GBP,captured,online_retail,2010-02-18 12:22:00,setl_498349,customer_14967
uci_498350,498350,299.52,GBP,captured,online_retail,2010-02-18 12:25:00,setl_498350,customer_14085
uci_498351,498351,164.7,GBP,captured,online_retail,2010-02-18 12:34:00,setl_498351,customer_13206
uci_498352,498352,158.32,GBP,captured,online_retail,2010-02-18 12:36:00,setl_498352,customer_12898
uci_498353,498353,443.06,GBP,captured,online_retail,2010-02-18 12:36:00,setl_498353,customer_12949
uci_498354,498354,230.51,GBP,captured,online_retail,2010-02-18 12:50:00,setl_498354,customer_14527
uci_498355,498355,129.11,GBP,captured,online_retail,2010-02-18 12:57:00,setl_498355,customer_14239
uci_498357,498357,166.13,GBP,captured,online_retail,2010-02-18 13:15:00,setl_498357,customer_17841
uci_498359,498359,454.4,GBP,captured,online_retail,2010-02-18 13:28:00,setl_498359,customer_14040
uci_498360,498360,175.27,GBP,captured,online_retail,2010-02-18 13:29:00,setl_498360,customer_12748
uci_498361,498361,326.55,GBP,captured,online_retail,2010-02-18 13:34:00,setl_498361,customer_13394
uci_498362,498362,1910.96,GBP,captured,online_retail,2010-02-18 13:38:00,setl_498362,customer_14952
uci_498363,498363,304.0,GBP,captured,online_retail,2010-02-18 13:42:00,setl_498363,customer_14952
uci_498364,498364,319.88,GBP,captured,online_retail,2010-02-18 13:50:00,setl_498364,customer_16170
uci_498365,498365,383.55,GBP,captured,online_retail,2010-02-18 13:53:00,setl_498365,customer_13579
uci_498366,498366,301.31,GBP,captured,online_retail,2010-02-18 13:57:00,setl_498366,customer_14152
uci_498378,498378,485.67,GBP,captured,online_retail,2010-02-18 14:25:00,setl_498378,customer_18178
uci_498379,498379,941.57,GBP,captured,online_retail,2010-02-18 14:29:00,setl_498379,customer_13680
uci_498380,498380,21.0,GBP,captured,online_retail,2010-02-18 14:32:00,setl_498380,customer_12891
uci_498381,498381,18.05,GBP,captured,online_retail,2010-02-18 14:32:00,setl_498381,customer_17763
uci_498383,498383,37.5,GBP,captured,online_retail,2010-02-18 14:37:00,setl_498383,customer_15693
uci_498389,498389,354.17,GBP,captured,online_retail,2010-02-18 14:43:00,setl_498389,customer_14606
uci_498395,498395,9695.16,GBP,captured,online_retail,2010-02-18 15:13:00,setl_498395,customer_14646
uci_498396,498396,1474.1,GBP,captured,online_retail,2010-02-18 15:16:00,setl_498396,customer_14646
uci_498397,498397,307.21,GBP,captured,online_retail,2010-02-18 15:18:00,setl_498397,customer_17721
uci_498398,498398,3788.34,GBP,captured,online_retail,2010-02-18 15:19:00,setl_498398,customer_14646
uci_498399,498399,170.68,GBP,captured,online_retail,2010-02-18 15:20:00,setl_498399,customer_12747
uci_498400,498400,136.93,GBP,captured,online_retail,2010-02-18 15:33:00,setl_498400,customer_15005
uci_498401,498401,311.21,GBP,captured,online_retail,2010-02-18 15:44:00,setl_498401,customer_17469
uci_498403,498403,246.22,GBP,captured,online_retail,2010-02-18 15:50:00,setl_498403,customer_18153
uci_498416,498416,307.3,GBP,captured,online_retail,2010-02-18 16:16:00,setl_498416,customer_14783
uci_498418,498418,360.38,GBP,captured,online_retail,2010-02-18 16:20:00,setl_498418,customer_18257
uci_498421,498421,163.55,GBP,captured,online_retail,2010-02-18 16:31:00,setl_498421,customer_18008
uci_498429,498429,387.51,GBP,captured,online_retail,2010-02-18 17:12:00,setl_498429,customer_15306
uci_498430,498430,378.46,GBP,captured,online_retail,2010-02-18 17:17:00,setl_498430,customer_15615
uci_498431,498431,1038.09,GBP,captured,online_retail,2010-02-18 17:29:00,setl_498431,customer_14031
uci_498432,498432,102.2,GBP,captured,online_retail,2010-02-18 17:36:00,setl_498432,customer_16487
uci_498433,498433,838.15,GBP,captured,online_retail,2010-02-18 17:50:00,setl_498433,customer_13001
uci_498434,498434,2160.72,GBP,captured,online_retail,2010-02-18 18:20:00,setl_498434,customer_13952
uci_498435,498435,266.39,GBP,captured,online_retail,2010-02-18 18:29:00,setl_498435,customer_14686
uci_498436,498436,50.58,GBP,captured,online_retail,2010-02-18 18:33:00,setl_498436,customer_14686
uci_498437,498437,408.0,GBP,captured,online_retail,2010-02-18 19:11:00,setl_498437,customer_17941
uci_498438,498438,162.18,GBP,captured,online_retail,2010-02-19 09:26:00,setl_498438,customer_13333
uci_498439,498439,276.65,GBP,captured,online_retail,2010-02-19 09:36:00,setl_498439,customer_14285
uci_498440,498440,6412.0,GBP,captured,online_retail,2010-02-19 09:37:00,setl_498440,customer_18102
uci_498442,498442,266.21,GBP,captured,online_retail,2010-02-19 09:41:00,setl_498442,customer_13004
uci_498445,498445,407.94,GBP,captured,online_retail,2010-02-19 10:01:00,setl_498445,customer_16656
uci_498446,498446,1564.28,GBP,captured,online_retail,2010-02-19 10:16:00,setl_498446,customer_13093
uci_498447,498447,619.86,GBP,captured,online_retail,2010-02-19 10:20:00,setl_498447,customer_16467
uci_498448,498448,102.84,GBP,captured,online_retail,2010-02-19 10:32:00,setl_498448,customer_13957
uci_498457,498457,40.32,GBP,captured,online_retail,2010-02-19 10:39:00,setl_498457,customer_17949
uci_498463,498463,304.61,GBP,captured,online_retail,2010-02-19 10:41:00,setl_498463,customer_13769
uci_498473,498473,210.0,GBP,captured,online_retail,2010-02-19 10:44:00,setl_498473,customer_12931
uci_498504,498504,612.5,GBP,captured,online_retail,2010-02-19 11:29:00,setl_498504,customer_12931
uci_498505,498505,40.32,GBP,captured,online_retail,2010-02-19 11:34:00,setl_498505,customer_17949
uci_498507,498507,546.6,GBP,captured,online_retail,2010-02-19 11:41:00,setl_498507,customer_16029
uci_498508,498508,590.91,GBP,captured,online_retail,2010-02-19 11:46:00,setl_498508,customer_16574
uci_498510,498510,250.92,GBP,captured,online_retail,2010-02-19 11:54:00,setl_498510,customer_13929
uci_498511,498511,717.62,GBP,captured,online_retail,2010-02-19 12:02:00,setl_498511,customer_13604
uci_498513,498513,897.03,GBP,captured,online_retail,2010-02-19 12:07:00,setl_498513,customer_17145
uci_498515,498515,131.95,GBP,captured,online_retail,2010-02-19 12:10:00,setl_498515,customer_15465
uci_498516,498516,331.12,GBP,captured,online_retail,2010-02-19 12:12:00,setl_498516,customer_18231
uci_498517,498517,896.73,GBP,captured,online_retail,2010-02-19 12:34:00,setl_498517,customer_15808
uci_498518,498518,351.32,GBP,captured,online_retail,2010-02-19 12:48:00,setl_498518,customer_15867
