ledger_entry_id,invoice_ref,expected_amount,customer_name,entry_date,status
uci_ledger_497312,UCI-497312,399.59,customer_17294,2010-02-08,open
uci_ledger_497334,UCI-497334,99.9,customer_17647,2010-02-08,open
uci_ledger_497335,UCI-497335,98.7,customer_17647,2010-02-08,open
uci_ledger_497336,UCI-497336,558.9,customer_12524,2010-02-08,open
uci_ledger_497337,UCI-497337,365.1,customer_14911,2010-02-08,open
uci_ledger_497339,UCI-497339,365.1,customer_14911,2010-02-08,open
uci_ledger_497340,UCI-497340,168.8,customer_12665,2010-02-08,open
uci_ledger_497341,UCI-497341,419.6,customer_13819,2010-02-08,open
uci_ledger_497342,UCI-497342,142.9,customer_15311,2010-02-08,open
uci_ledger_497345,UCI-497345,29.1,customer_17319,2010-02-08,open
uci_ledger_497346,UCI-497346,259.15,customer_16551,2010-02-08,open
uci_ledger_497347,UCI-497347,546.15,customer_17774,2010-02-08,open
uci_ledger_497348,UCI-497348,197.7,customer_13965,2010-02-08,open
uci_ledger_497349,UCI-497349,68.2,customer_17294,2010-02-08,open
uci_ledger_497351,UCI-497351,128.2,customer_15892,2010-02-08,open
uci_ledger_497358,UCI-497358,156.62,customer_14606,2010-02-08,open
uci_ledger_497359,UCI-497359,134.9,customer_13119,2010-02-09,open
uci_ledger_497360,UCI-497360,1885.61,customer_12437,2010-02-09,open
uci_ledger_497362,UCI-497362,1701.66,customer_14160,2010-02-09,open
uci_ledger_497363,UCI-497363,562.96,customer_12370,2010-02-09,open
uci_ledger_497364,UCI-497364,651.41,customer_13131,2010-02-09,open
uci_ledger_497365,UCI-497365,53.28,customer_14609,2010-02-09,open
uci_ledger_497366,UCI-497366,157.2,customer_18268,2010-02-09,open
uci_ledger_497367,UCI-497367,279.5,customer_17742,2010-02-09,open
uci_ledger_497368,UCI-497368,112.4,customer_17577,2010-02-09,open
uci_ledger_497369,UCI-497369,668.15,customer_16746,2010-02-09,open
uci_ledger_497370,UCI-497370,93.35,customer_15082,2010-02-09,open
uci_ledger_497371,UCI-497371,368.15,customer_12471,2010-02-09,open
uci_ledger_497372,UCI-497372,64.14,customer_17810,2010-02-09,open
uci_ledger_497373,UCI-497373,119.85,customer_16748,2010-02-09,open
uci_ledger_497374,UCI-497374,373.65,customer_12645,2010-02-09,open
uci_ledger_497376,UCI-497376,324.3,customer_12683,2010-02-09,open
uci_ledger_497377,UCI-497377,534.26,customer_12490,2010-02-09,open
uci_ledger_497378,UCI-497378,742.38,customer_13089,2010-02-09,open
uci_ledger_497379,UCI-497379,124.78,customer_15039,2010-02-09,open
uci_ledger_497380,UCI-497380,548.9,customer_17083,2010-02-09,open
uci_ledger_497382,UCI-497382,632.02,customer_14680,2010-02-09,open
uci_ledger_497383,UCI-497383,274.44,customer_12621,2010-02-09,open
uci_ledger_497384,UCI-497384,892.72,customer_12647,2010-02-09,open
uci_ledger_497385,UCI-497385,236.6,customer_13293,2010-02-09,open
uci_ledger_497386,UCI-497386,142.33,customer_15953,2010-02-09,open
uci_ledger_497387,UCI-497387,209.1,customer_16344,2010-02-09,open
uci_ledger_497388,UCI-497388,103.52,customer_15003,2010-02-09,open
uci_ledger_497389,UCI-497389,54.75,customer_15359,2010-02-09,open
uci_ledger_497390,UCI-497390,373.1,customer_17731,2010-02-09,open
uci_ledger_497391,UCI-497391,405.4,customer_12523,2010-02-09,open
uci_ledger_497392,UCI-497392,213.05,customer_13993,2010-02-09,open
uci_ledger_497393,UCI-497393,275.41,customer_13976,2010-02-09,open
uci_ledger_497394,UCI-497394,242.94,customer_12681,2010-02-09,open
uci_ledger_497395,UCI-497395,179.68,customer_18231,2010-02-09,open
uci_ledger_497396,UCI-497396,117.0,customer_13242,2010-02-09,open
uci_ledger_497397,UCI-497397,154.91,customer_17631,2010-02-09,open
uci_ledger_497398,UCI-497398,136.89,customer_16436,2010-02-09,open
uci_ledger_497399,UCI-497399,250.95,customer_16103,2010-02-09,open
uci_ledger_497400,UCI-497400,224.38,customer_16419,2010-02-09,open
uci_ledger_497401,UCI-497401,224.35,customer_13985,2010-02-09,open
uci_ledger_497402,UCI-497402,1460.7,customer_16873,2010-02-09,open
uci_ledger_497403,UCI-497403,548.17,customer_14422,2010-02-09,open
uci_ledger_497405,UCI-497405,187.95,customer_14735,2010-02-09,open
uci_ledger_497404,UCI-497404,153.75,customer_12663,2010-02-09,open
uci_ledger_497433,UCI-497433,105.0,customer_16353,2010-02-09,open
uci_ledger_497473,UCI-497473,445.68,customer_13156,2010-02-09,open
uci_ledger_497475,UCI-497475,48.35,customer_16530,2010-02-09,open
uci_ledger_497485,UCI-497485,66.06,customer_14460,2010-02-09,open
uci_ledger_497486,UCI-497486,291.86,customer_16841,2010-02-09,open
uci_ledger_497488,UCI-497488,27.25,customer_13700,2010-02-09,open
uci_ledger_497489,UCI-497489,266.84,customer_17841,2010-02-09,open
uci_ledger_497494,UCI-497494,448.05,customer_13092,2010-02-10,open
uci_ledger_497495,UCI-497495,424.72,customer_12932,2010-02-10,open
uci_ledger_497496,UCI-497496,87.4,customer_12483,2010-02-10,open
uci_ledger_497497,UCI-497497,301.2,customer_18058,2010-02-10,open
uci_ledger_497498,UCI-497498,332.4,customer_13777,2010-02-10,open
uci_ledger_497499,UCI-497499,988.04,customer_15176,2010-02-10,open
uci_ledger_497500,UCI-497500,192.42,customer_13767,2010-02-10,open
uci_ledger_497501,UCI-497501,124.77,customer_14606,2010-02-10,open
uci_ledger_497504,UCI-497504,215.15,customer_14593,2010-02-10,open
uci_ledger_497506,UCI-497506,151.55,customer_14593,2010-02-10,open
uci_ledger_497508,UCI-497508,85.5,customer_16768,2010-02-10,open
uci_ledger_497509,UCI-497509,275.8,customer_13164,2010-02-10,open
uci_ledger_497510,UCI-497510,55.5,customer_12776,2010-02-10,open
uci_ledger_497511,UCI-497511,101.4,customer_16742,2010-02-10,open
uci_ledger_497512,UCI-497512,480.82,customer_17201,2010-02-10,open
uci_ledger_497517,UCI-497517,283.98,customer_13813,2010-02-10,open
uci_ledger_497518,UCI-497518,199.04,customer_15312,2010-02-10,open
uci_ledger_497519,UCI-497519,195.4,customer_15311,2010-02-10,open
uci_ledger_497521,UCI-497521,143.01,customer_17780,2010-02-10,open
uci_ledger_497522,UCI-497522,50.8,customer_17780,2010-02-10,open
uci_ledger_497523,UCI-497523,171.7,customer_17575,2010-02-10,open
uci_ledger_497525,UCI-497525,103.77,customer_13442,2010-02-10,open
uci_ledger_497572,UCI-497572,89.32,customer_12747,2010-02-10,open
uci_ledger_497574,UCI-497574,297.66,customer_14739,2010-02-10,open
uci_ledger_497583,UCI-497583,190.1,customer_12951,2010-02-10,open
uci_ledger_497588,UCI-497588,132.94,customer_17377,2010-02-10,open
uci_ledger_497589,UCI-497589,0.95,customer_17377,2010-02-10,open
uci_ledger_497592,UCI-497592,1402.43,customer_17139,2010-02-11,open
uci_ledger_497594,UCI-497594,477.68,customer_13520,2010-02-11,open
uci_ledger_497593,UCI-497593,158.7,customer_12474,2010-02-11,open
uci_ledger_497596,UCI-497596,380.0,customer_16577,2010-02-11,open
uci_ledger_497597,UCI-497597,310.29,customer_15628,2010-02-11,open
uci_ledger_497600,UCI-497600,202.57,customer_17085,2010-02-11,open
uci_ledger_497601,UCI-497601,225.6,customer_12670,2010-02-11,open
uci_ledger_497602,UCI-497602,370.63,customer_15765,2010-02-11,open
uci_ledger_497603,UCI-497603,522.28,customer_12567,2010-02-11,open
uci_ledger_497604,UCI-497604,213.4,customer_17696,2010-02-11,open
uci_ledger_497605,UCI-497605,6.35,customer_17961,2010-02-11,open
uci_ledger_497606,UCI-497606,351.99,customer_12682,2010-02-11,open
uci_ledger_497607,UCI-497607,6.35,customer_17961,2010-02-11,open
uci_ledger_497608,UCI-497608,236.61,customer_13468,2010-02-11,open
uci_ledger_497609,UCI-497609,117.8,customer_14115,2010-02-11,open
uci_ledger_497610,UCI-497610,6.35,customer_17961,2010-02-11,open
uci_ledger_497612,UCI-497612,131.78,customer_12523,2010-02-11,open
uci_ledger_497615,UCI-497615,286.55,customer_14527,2010-02-11,open
uci_ledger_497618,UCI-497618,374.2,customer_15044,2010-02-11,open
uci_ledger_497619,UCI-497619,276.15,customer_14451,2010-02-11,open
uci_ledger_497620,UCI-497620,67.34,customer_12835,2010-02-11,open
uci_ledger_497622,UCI-497622,534.96,customer_16525,2010-02-11,open
uci_ledger_497623,UCI-497623,390.85,customer_14072,2010-02-11,open
uci_ledger_497624,UCI-497624,114.88,customer_16992,2010-02-11,open
uci_ledger_497625,UCI-497625,311.87,customer_15738,2010-02-11,open
uci_ledger_497628,UCI-497628,236.07,customer_15005,2010-02-11,open
uci_ledger_497629,UCI-497629,307.25,customer_14301,2010-02-11,open
uci_ledger_497630,UCI-497630,268.14,customer_17243,2010-02-11,open
uci_ledger_497632,UCI-497632,416.2,customer_16918,2010-02-11,open
uci_ledger_497636,UCI-497636,636.9,customer_17685,2010-02-11,open
uci_ledger_497644,UCI-497644,245.49,customer_16125,2010-02-11,open
uci_ledger_497652,UCI-497652,41.3,customer_16918,2010-02-11,open
uci_ledger_497662,UCI-497662,190.7,customer_12677,2010-02-11,open
uci_ledger_497670,UCI-497670,15.0,customer_15874,2010-02-11,open
uci_ledger_497677,UCI-497677,306.0,customer_13696,2010-02-11,open
uci_ledger_497678,UCI-497678,79.9,customer_14190,2010-02-11,open
uci_ledger_497680,UCI-497680,280.51,customer_15244,2010-02-11,open
uci_ledger_497681,UCI-497681,365.76,customer_13288,2010-02-11,open
uci_ledger_497682,UCI-497682,152.4,customer_13551,2010-02-11,open
uci_ledger_497683,UCI-497683,324.82,customer_16839,2010-02-11,open
uci_ledger_497684,UCI-497684,193.71,customer_14401,2010-02-11,open
uci_ledger_497690,UCI-497690,334.7,customer_15291,2010-02-11,open
uci_ledger_497691,UCI-497691,582.35,customer_14040,2010-02-11,open
uci_ledger_497692,UCI-497692,401.94,customer_15807,2010-02-11,open
uci_ledger_497696,UCI-497696,220.99,customer_18041,2010-02-11,open
uci_ledger_497706,UCI-497706,402.75,customer_16978,2010-02-11,open
uci_ledger_497711,UCI-497711,21.8,customer_16978,2010-02-11,open
uci_ledger_497715,UCI-497715,102.0,customer_15061,2010-02-11,open
uci_ledger_497716,UCI-497716,660.0,customer_13629,2010-02-11,open
uci_ledger_497732,UCI-497732,179.37,customer_13291,2010-02-11,open
uci_ledger_497733,UCI-497733,63.5,customer_13199,2010-02-11,open
uci_ledger_497734,UCI-497734,15.0,customer_13199,2010-02-11,open
uci_ledger_497735,UCI-497735,471.84,customer_16553,2010-02-11,open
uci_ledger_497736,UCI-497736,102.0,customer_16553,2010-02-11,open
uci_ledger_497738,UCI-497738,175.96,customer_17675,2010-02-12,open
uci_ledger_497739,UCI-497739,204.49,customer_14606,2010-02-12,open
uci_ledger_497740,UCI-497740,738.86,customer_13815,2010-02-12,open
uci_ledger_497741,UCI-497741,304.3,customer_15755,2010-02-12,open
uci_ledger_497742,UCI-497742,484.44,customer_16029,2010-02-12,open
uci_ledger_497743,UCI-497743,150.39,customer_16895,2010-02-12,open
uci_ledger_497786,UCI-497786,310.7,customer_16858,2010-02-12,open
uci_ledger_497787,UCI-497787,247.5,customer_15293,2010-02-12,open
uci_ledger_497788,UCI-497788,329.23,customer_18065,2010-02-12,open
uci_ledger_497791,UCI-497791,393.74,customer_16713,2010-02-12,open
uci_ledger_497794,UCI-497794,147.71,customer_15504,2010-02-12,open
uci_ledger_497795,UCI-497795,935.83,customer_16954,2010-02-12,open
uci_ledger_497796,UCI-497796,407.15,customer_15633,2010-02-12,open
uci_ledger_497798,UCI-497798,493.66,customer_12695,2010-02-12,open
uci_ledger_497799,UCI-497799,216.6,customer_13223,2010-02-12,open
uci_ledger_497802,UCI-497802,576.0,customer_13027,2010-02-12,open
uci_ledger_497807,UCI-497807,399.3,customer_12971,2010-02-12,open
uci_ledger_497808,UCI-497808,425.63,customer_17226,2010-02-12,open
uci_ledger_497809,UCI-497809,404.55,customer_17547,2010-02-12,open
uci_ledger_497812,UCI-497812,682.79,customer_14415,2010-02-12,open
uci_ledger_497816,UCI-497816,136.92,customer_15278,2010-02-12,open
uci_ledger_497817,UCI-497817,120.8,customer_15278,2010-02-12,open
uci_ledger_497839,UCI-497839,236.46,customer_17954,2010-02-12,open
uci_ledger_497840,UCI-497840,334.5,customer_15288,2010-02-12,open
uci_ledger_497842,UCI-497842,377.62,customer_12976,2010-02-12,open
uci_ledger_497844,UCI-497844,283.85,customer_17258,2010-02-12,open
uci_ledger_497846,UCI-497846,25.0,customer_17955,2010-02-12,open
uci_ledger_497874,UCI-497874,198.18,customer_15527,2010-02-12,open
uci_ledger_497875,UCI-497875,271.0,customer_17029,2010-02-14,open
uci_ledger_497876,UCI-497876,304.65,customer_13050,2010-02-14,open
uci_ledger_497879,UCI-497879,662.25,customer_12422,2010-02-14,open
uci_ledger_497880,UCI-497880,254.92,customer_16560,2010-02-14,open
uci_ledger_497881,UCI-497881,432.24,customer_15372,2010-02-14,open
uci_ledger_497882,UCI-497882,100.0,customer_12748,2010-02-14,open
uci_ledger_497883,UCI-497883,541.19,customer_13446,2010-02-14,open
uci_ledger_497884,UCI-497884,687.4,customer_16608,2010-02-14,open
uci_ledger_497885,UCI-497885,736.44,customer_15093,2010-02-14,open
uci_ledger_497887,UCI-497887,184.34,customer_14341,2010-02-14,open
uci_ledger_497888,UCI-497888,130.5,customer_14341,2010-02-14,open
uci_ledger_497889,UCI-497889,345.21,customer_17230,2010-02-14,open
uci_ledger_497891,UCI-497891,336.27,customer_15561,2010-02-14,open
uci_ledger_497892,UCI-497892,174.49,customer_13542,2010-02-14,open
uci_ledger_497890,UCI-497890,174.95,customer_17108,2010-02-14,open
uci_ledger_497893,UCI-497893,148.9,customer_15965,2010-02-14,open
uci_ledger_497894,UCI-497894,762.69,customer_15425,2010-02-14,open
uci_ledger_497895,UCI-497895,237.6,customer_12989,2010-02-14,open
uci_ledger_497896,UCI-497896,261.6,customer_12989,2010-02-14,open
uci_ledger_497897,UCI-497897,545.9,customer_15538,2010-02-14,open
uci_ledger_497898,UCI-497898,218.53,customer_18077,2010-02-14,open
uci_ledger_497899,UCI-497899,237.42,customer_16136,2010-02-14,open
uci_ledger_497901,UCI-497901,293.59,customer_12872,2010-02-14,open
uci_ledger_497902,UCI-497902,252.0,customer_15795,2010-02-14,open
uci_ledger_497903,UCI-497903,214.38,customer_15795,2010-02-14,open
uci_ledger_497905,UCI-497905,568.3,customer_13587,2010-02-14,open
uci_ledger_497906,UCI-497906,881.86,customer_14156,2010-02-14,open
uci_ledger_497907,UCI-497907,394.25,customer_14970,2010-02-14,open
uci_ledger_497908,UCI-497908,1.55,customer_14970,2010-02-14,open
uci_ledger_497909,UCI-497909,464.57,customer_15272,2010-02-14,open
uci_ledger_497910,UCI-497910,404.66,customer_15260,2010-02-14,open
uci_ledger_497911,UCI-497911,212.9,customer_17285,2010-02-14,open
uci_ledger_497912,UCI-497912,699.93,customer_12867,2010-02-14,open
uci_ledger_497913,UCI-497913,1585.18,customer_16713,2010-02-14,open
uci_ledger_497914,UCI-497914,174.8,customer_13421,2010-02-14,open
uci_ledger_497915,UCI-497915,133.0,customer_13421,2010-02-14,open
uci_ledger_497916,UCI-497916,866.99,customer_17340,2010-02-14,open
uci_ledger_497917,UCI-497917,511.69,customer_13421,2010-02-14,open
uci_ledger_497918,UCI-497918,343.3,customer_17841,2010-02-14,open
uci_ledger_497919,UCI-497919,341.23,customer_16838,2010-02-14,open
uci_ledger_497920,UCI-497920,272.96,customer_15964,2010-02-14,open
uci_ledger_497921,UCI-497921,770.93,customer_14869,2010-02-14,open
uci_ledger_497922,UCI-497922,352.5,customer_14909,2010-02-14,open
uci_ledger_497923,UCI-497923,304.38,customer_18179,2010-02-14,open
uci_ledger_497925,UCI-497925,107.62,customer_14943,2010-02-14,open
uci_ledger_497926,UCI-497926,762.48,customer_12426,2010-02-15,open
uci_ledger_497928,UCI-497928,102.3,customer_16225,2010-02-15,open
uci_ledger_497929,UCI-497929,356.65,customer_14302,2010-02-15,open
uci_ledger_497931,UCI-497931,1709.0,customer_14258,2010-02-15,open
uci_ledger_497932,UCI-497932,712.39,customer_12391,2010-02-15,open
uci_ledger_497933,UCI-497933,526.08,customer_16422,2010-02-15,open
uci_ledger_497934,UCI-497934,129.05,customer_16905,2010-02-15,open
uci_ledger_497935,UCI-497935,1486.06,customer_13408,2010-02-15,open
uci_ledger_497936,UCI-497936,45.0,customer_15359,2010-02-15,open
uci_ledger_497937,UCI-497937,2805.0,customer_15769,2010-02-15,open
uci_ledger_497939,UCI-497939,348.38,customer_17091,2010-02-15,open
uci_ledger_497941,UCI-497941,897.0,customer_14282,2010-02-15,open
uci_ledger_497942,UCI-497942,128.28,customer_14238,2010-02-15,open
uci_ledger_497943,UCI-497943,1381.95,customer_13225,2010-02-15,open
uci_ledger_497944,UCI-497944,339.84,customer_13225,2010-02-15,open
uci_ledger_497946,UCI-497946,16973.1,customer_13902,2010-02-15,open
uci_ledger_497947,UCI-497947,1508.65,customer_12380,2010-02-15,open
uci_ledger_497948,UCI-497948,1009.94,customer_13081,2010-02-15,open
uci_ledger_497949,UCI-497949,1331.22,customer_16327,2010-02-15,open
uci_ledger_497950,UCI-497950,89.7,customer_16027,2010-02-15,open
uci_ledger_497952,UCI-497952,1508.65,customer_12380,2010-02-15,open
uci_ledger_497953,UCI-497953,51.43,customer_16330,2010-02-15,open
uci_ledger_497954,UCI-497954,340.97,customer_16225,2010-02-15,open
uci_ledger_497955,UCI-497955,1212.5,customer_14543,2010-02-15,open
uci_ledger_497956,UCI-497956,231.68,customer_17136,2010-02-15,open
uci_ledger_497957,UCI-497957,59.4,customer_15371,2010-02-15,open
uci_ledger_497958,UCI-497958,1100.72,customer_14680,2010-02-15,open
uci_ledger_497959,UCI-497959,171.6,customer_16544,2010-02-15,open
uci_ledger_497963,UCI-497963,255.42,customer_14527,2010-02-15,open
uci_ledger_497966,UCI-497966,47.4,customer_16544,2010-02-15,open
uci_ledger_497969,UCI-497969,47.4,customer_16544,2010-02-15,open
uci_ledger_497983,UCI-497983,517.12,customer_16860,2010-02-15,open
uci_ledger_498012,UCI-498012,541.8,customer_17241,2010-02-15,open
uci_ledger_498013,UCI-498013,171.79,customer_15311,2010-02-15,open
uci_ledger_498014,UCI-498014,442.8,customer_15805,2010-02-15,open
uci_ledger_498015,UCI-498015,517.57,customer_17442,2010-02-15,open
uci_ledger_498018,UCI-498018,239.14,customer_12835,2010-02-15,open
uci_ledger_498019,UCI-498019,1482.95,customer_13089,2010-02-15,open
uci_ledger_498020,UCI-498020,62.7,customer_13089,2010-02-15,open
uci_ledger_498021,UCI-498021,129.34,customer_14911,2010-02-15,open
uci_ledger_498022,UCI-498022,63.5,customer_13089,2010-02-15,open
uci_ledger_498025,UCI-498025,181.24,customer_15640,2010-02-15,open
uci_ledger_498026,UCI-498026,591.37,customer_15640,2010-02-15,open
uci_ledger_498027,UCI-498027,623.93,customer_17644,2010-02-16,open
uci_ledger_498028,UCI-498028,108.2,customer_15323,2010-02-16,open
uci_ledger_498029,UCI-498029,59.92,customer_17662,2010-02-16,open
uci_ledger_498035,UCI-498035,1083.01,customer_18172,2010-02-16,open
uci_ledger_498037,UCI-498037,404.76,customer_13802,2010-02-16,open
uci_ledger_498041,UCI-498041,211.94,customer_16098,2010-02-16,open
uci_ledger_498042,UCI-498042,169.69,customer_14369,2010-02-16,open
uci_ledger_498043,UCI-498043,178.43,customer_16359,2010-02-16,open
uci_ledger_498044,UCI-498044,342.4,customer_14989,2010-02-16,open
uci_ledger_498045,UCI-498045,931.72,customer_16584,2010-02-16,open
uci_ledger_498046,UCI-498046,186.1,customer_15051,2010-02-16,open
uci_ledger_498047,UCI-498047,962.99,customer_13381,2010-02-16,open
uci_ledger_498048,UCI-498048,194.3,customer_14606,2010-02-16,open
uci_ledger_498049,UCI-498049,1384.02,customer_13407,2010-02-16,open
uci_ledger_498052,UCI-498052,1677.42,customer_17404,2010-02-16,open
uci_ledger_498053,UCI-498053,159.68,customer_17171,2010-02-16,open
uci_ledger_498054,UCI-498054,68.6,customer_16158,2010-02-16,open
uci_ledger_498055,UCI-498055,434.6,customer_14669,2010-02-16,open
uci_ledger_498060,UCI-498060,204.36,customer_17287,2010-02-16,open
uci_ledger_498070,UCI-498070,207.15,customer_14669,2010-02-16,open
uci_ledger_498078,UCI-498078,345.99,customer_14320,2010-02-16,open
uci_ledger_498089,UCI-498089,393.14,customer_13397,2010-02-16,open
uci_ledger_498090,UCI-498090,48.8,customer_17287,2010-02-16,open
uci_ledger_498091,UCI-498091,745.47,customer_14639,2010-02-16,open
uci_ledger_498093,UCI-498093,393.24,customer_15372,2010-02-16,open
uci_ledger_498094,UCI-498094,197.7,customer_17778,2010-02-16,open
uci_ledger_498095,UCI-498095,553.28,customer_16940,2010-02-16,open
uci_ledger_498096,UCI-498096,340.35,customer_12836,2010-02-16,open
uci_ledger_498097,UCI-498097,774.6,customer_16525,2010-02-16,open
uci_ledger_498098,UCI-498098,171.25,customer_17789,2010-02-16,open
uci_ledger_498099,UCI-498099,196.6,customer_14466,2010-02-16,open
uci_ledger_498100,UCI-498100,215.5,customer_15325,2010-02-16,open
uci_ledger_498101,UCI-498101,413.67,customer_12960,2010-02-16,open
uci_ledger_498102,UCI-498102,242.52,customer_15372,2010-02-16,open
uci_ledger_498103,UCI-498103,310.98,customer_15680,2010-02-16,open
uci_ledger_498104,UCI-498104,927.27,customer_13503,2010-02-16,open
uci_ledger_498105,UCI-498105,1348.08,customer_15372,2010-02-16,open
uci_ledger_498106,UCI-498106,164.09,customer_14525,2010-02-16,open
uci_ledger_498107,UCI-498107,525.0,customer_15078,2010-02-16,open
uci_ledger_498108,UCI-498108,179.68,customer_13468,2010-02-16,open
uci_ledger_498110,UCI-498110,3.75,customer_13503,2010-02-16,open
uci_ledger_498112,UCI-498112,469.51,customer_12972,2010-02-16,open
uci_ledger_498114,UCI-498114,3019.35,customer_15311,2010-02-16,open
uci_ledger_498116,UCI-498116,366.0,customer_14113,2010-02-16,open
uci_ledger_498118,UCI-498118,394.42,customer_16701,2010-02-16,open
uci_ledger_498119,UCI-498119,356.5,customer_13078,2010-02-16,open
uci_ledger_498120,UCI-498120,400.8,customer_13089,2010-02-16,open
uci_ledger_498121,UCI-498121,199.7,customer_17351,2010-02-16,open
uci_ledger_498123,UCI-498123,276.44,customer_16409,2010-02-16,open
uci_ledger_498124,UCI-498124,357.39,customer_17931,2010-02-16,open
uci_ledger_498125,UCI-498125,190.95,customer_13842,2010-02-16,open
uci_ledger_498126,UCI-498126,79.32,customer_13842,2010-02-16,open
uci_ledger_498127,UCI-498127,93.87,customer_13842,2010-02-16,open
uci_ledger_498128,UCI-498128,139.35,customer_16911,2010-02-16,open
uci_ledger_498130,UCI-498130,177.88,customer_15662,2010-02-16,open
uci_ledger_498131,UCI-498131,313.55,customer_17342,2010-02-16,open
uci_ledger_498132,UCI-498132,354.7,customer_16774,2010-02-16,open
uci_ledger_498135,UCI-498135,454.35,customer_14911,2010-02-16,open
uci_ledger_498136,UCI-498136,194.74,customer_13728,2010-02-17,open
uci_ledger_498138,UCI-498138,470.9,customer_14944,2010-02-17,open
uci_ledger_498137,UCI-498137,107.7,customer_14465,2010-02-17,open
uci_ledger_498139,UCI-498139,672.1,customer_14944,2010-02-17,open
uci_ledger_498141,UCI-498141,421.03,customer_13659,2010-02-17,open
uci_ledger_498142,UCI-498142,306.48,customer_17364,2010-02-17,open
uci_ledger_498143,UCI-498143,596.48,customer_13901,2010-02-17,open
uci_ledger_498145,UCI-498145,543.1,customer_14156,2010-02-17,open
uci_ledger_498149,UCI-498149,427.0,customer_18285,2010-02-17,open
uci_ledger_498152,UCI-498152,2836.8,customer_13902,2010-02-17,open
uci_ledger_498153,UCI-498153,147.64,customer_14198,2010-02-17,open
uci_ledger_498154,UCI-498154,334.84,customer_14732,2010-02-17,open
uci_ledger_498155,UCI-498155,100.5,customer_14732,2010-02-17,open
uci_ledger_498156,UCI-498156,164.35,customer_17888,2010-02-17,open
uci_ledger_498157,UCI-498157,366.42,customer_14244,2010-02-17,open
uci_ledger_498158,UCI-498158,514.89,customer_15002,2010-02-17,open
uci_ledger_498159,UCI-498159,253.6,customer_17646,2010-02-17,open
uci_ledger_498160,UCI-498160,146.54,customer_15911,2010-02-17,open
uci_ledger_498161,UCI-498161,3157.06,customer_15251,2010-02-17,open
uci_ledger_498162,UCI-498162,223.2,customer_17560,2010-02-17,open
uci_ledger_498163,UCI-498163,2947.1,customer_17511,2010-02-17,open
uci_ledger_498164,UCI-498164,468.0,customer_13613,2010-02-17,open
uci_ledger_498205,UCI-498205,307.89,customer_14276,2010-02-17,open
uci_ledger_498213,UCI-498213,968.78,customer_18092,2010-02-17,open
uci_ledger_498216,UCI-498216,170.2,customer_17377,2010-02-17,open
uci_ledger_498217,UCI-498217,521.96,customer_17426,2010-02-17,open
uci_ledger_498221,UCI-498221,241.96,customer_17075,2010-02-17,open
uci_ledger_498222,UCI-498222,194.63,customer_14584,2010-02-17,open
uci_ledger_498223,UCI-498223,206.83,customer_16447,2010-02-17,open
uci_ledger_498224,UCI-498224,121.55,customer_17757,2010-02-17,open
uci_ledger_498236,UCI-498236,377.8,customer_15061,2010-02-17,open
uci_ledger_498238,UCI-498238,425.62,customer_15768,2010-02-17,open
uci_ledger_498240,UCI-498240,549.5,customer_12921,2010-02-17,open
uci_ledger_498249,UCI-498249,2329.48,customer_14911,2010-02-17,open
uci_ledger_498254,UCI-498254,80.96,customer_14911,2010-02-17,open
uci_ledger_498256,UCI-498256,366.83,customer_16553,2010-02-17,open
uci_ledger_498261,UCI-498261,869.82,customer_16938,2010-02-17,open
uci_ledger_498260,UCI-498260,528.05,customer_13317,2010-02-17,open
uci_ledger_498269,UCI-498269,15.0,customer_16928,2010-02-17,open
uci_ledger_498270,UCI-498270,301.92,customer_18218,2010-02-17,open
uci_ledger_498276,UCI-498276,398.1,customer_16422,2010-02-17,open
uci_ledger_498281,UCI-498281,408.5,customer_17739,2010-02-17,open
uci_ledger_498283,UCI-498283,595.0,customer_17858,2010-02-17,open
uci_ledger_498284,UCI-498284,365.9,customer_13798,2010-02-17,open
uci_ledger_498288,UCI-498288,201.42,customer_17576,2010-02-17,open
uci_ledger_498290,UCI-498290,610.56,customer_17858,2010-02-17,open
uci_ledger_498291,UCI-498291,118.2,customer_14322,2010-02-18,open
uci_ledger_498292,UCI-498292,51.0,customer_14495,2010-02-18,open
uci_ledger_498294,UCI-498294,301.79,customer_14890,2010-02-18,open
uci_ledger_498300,UCI-498300,303.98,customer_17157,2010-02-18,open
uci_ledger_498301,UCI-498301,673.12,customer_13767,2010-02-18,open
uci_ledger_498303,UCI-498303,19.5,customer_15640,2010-02-18,open
uci_ledger_498305,UCI-498305,240.75,customer_15827,2010-02-18,open
uci_ledger_498307,UCI-498307,59.7,customer_14560,2010-02-18,open
uci_ledger_498325,UCI-498325,532.41,customer_15544,2010-02-18,open
uci_ledger_498326,UCI-498326,91.4,customer_13773,2010-02-18,open
uci_ledger_498328,UCI-498328,275.04,customer_15586,2010-02-18,open
uci_ledger_498336,UCI-498336,169.55,customer_12993,2010-02-18,open
uci_ledger_498338,UCI-498338,448.01,customer_13020,2010-02-18,open
uci_ledger_498340,UCI-498340,443.52,customer_16143,2010-02-18,open
uci_ledger_498341,UCI-498341,1.25,customer_17961,2010-02-18,open
uci_ledger_498343,UCI-498343,210.07,customer_12600,2010-02-18,open
uci_ledger_498345,UCI-498345,293.45,customer_13431,2010-02-18,open
uci_ledger_498346,UCI-498346,312.96,customer_16563,2010-02-18,open
uci_ledger_498347,UCI-498347,131.42,customer_16713,2010-02-18,open
