gateway_id,bank_id,ledger_id,match_type,expected_status
uci_495388,uci_bank_495388,uci_ledger_495388,public_invoice,MATCHED
uci_495389,uci_bank_495389,uci_ledger_495389,public_invoice,MATCHED
uci_495390,uci_bank_495390,uci_ledger_495390,public_invoice,MATCHED
uci_495391,uci_bank_495391,uci_ledger_495391,public_invoice,MATCHED
uci_495392,uci_bank_495392,uci_ledger_495392,public_invoice,MATCHED
uci_495393,uci_bank_495393,uci_ledger_495393,public_invoice,MATCHED
uci_495394,uci_bank_495394,uci_ledger_495394,public_invoice,MATCHED
uci_495395,uci_bank_495395,uci_ledger_495395,public_invoice,MATCHED
uci_495396,uci_bank_495396,uci_ledger_495396,public_invoice,MATCHED
uci_495397,uci_bank_495397,uci_ledger_495397,public_invoice,MATCHED
uci_495398,uci_bank_495398,uci_ledger_495398,public_invoice,MATCHED
uci_495399,uci_bank_495399,uci_ledger_495399,public_invoice,MATCHED
uci_495400,uci_bank_495400,uci_ledger_495400,public_invoice,MATCHED
uci_495401,uci_bank_495401,uci_ledger_495401,public_invoice,MATCHED
uci_495402,uci_bank_495402,uci_ledger_495402,public_invoice,MATCHED
uci_495404,uci_bank_495404,uci_ledger_495404,public_invoice,MATCHED
uci_495405,uci_bank_495405,uci_ledger_495405,public_invoice,MATCHED
uci_495407,uci_bank_495407,uci_ledger_495407,public_invoice,MATCHED
uci_495408,uci_bank_495408,uci_ledger_495408,public_invoice,MATCHED
uci_495409,uci_bank_495409,uci_ledger_495409,public_invoice,MATCHED
uci_495414,uci_bank_495414,uci_ledger_495414,public_invoice,MATCHED
uci_495415,uci_bank_495415,uci_ledger_495415,public_invoice,MATCHED
uci_495439,uci_bank_495439,uci_ledger_495439,public_invoice,MATCHED
uci_495456,uci_bank_495456,uci_ledger_495456,public_invoice,MATCHED
uci_495467,uci_bank_495467,uci_ledger_495467,public_invoice,MATCHED
uci_495487,uci_bank_495487,uci_ledger_495487,public_invoice,MATCHED
uci_495488,uci_bank_495488,uci_ledger_495488,public_invoice,MATCHED
uci_495501,uci_bank_495501,uci_ledger_495501,public_invoice,MATCHED
uci_495503,uci_bank_495503,uci_ledger_495503,public_invoice,MATCHED
uci_495504,uci_bank_495504,uci_ledger_495504,public_invoice,MATCHED
uci_495505,uci_bank_495505,uci_ledger_495505,public_invoice,MATCHED
uci_495506,uci_bank_495506,uci_ledger_495506,public_invoice,MATCHED
uci_495507,uci_bank_495507,uci_ledger_495507,public_invoice,MATCHED
uci_495508,uci_bank_495508,uci_ledger_495508,public_invoice,MATCHED
uci_495509,uci_bank_495509,uci_ledger_495509,public_invoice,MATCHED
uci_495510,uci_bank_495510,uci_ledger_495510,public_invoice,MATCHED
uci_495512,uci_bank_495512,uci_ledger_495512,public_invoice,MATCHED
uci_495514,uci_bank_495514,uci_ledger_495514,public_invoice,MATCHED
uci_495524,uci_bank_495524,uci_ledger_495524,public_invoice,MATCHED
uci_495526,uci_bank_495526,uci_ledger_495526,public_invoice,MATCHED
uci_495527,uci_bank_495527,uci_ledger_495527,public_invoice,MATCHED
uci_495529,uci_bank_495529,uci_ledger_495529,public_invoice,MATCHED
uci_495530,uci_bank_495530,uci_ledger_495530,public_invoice,MATCHED
uci_495531,uci_bank_495531,uci_ledger_495531,public_invoice,MATCHED
uci_495533,uci_bank_495533,uci_ledger_495533,public_invoice,MATCHED
uci_495534,uci_bank_495534,uci_ledger_495534,public_invoice,MATCHED
uci_495536,uci_bank_495536,uci_ledger_495536,public_invoice,MATCHED
uci_495544,uci_bank_495544,uci_ledger_495544,public_invoice,MATCHED
uci_495546,uci_bank_495546,uci_ledger_495546,public_invoice,MATCHED
uci_495547,uci_bank_495547,uci_ledger_495547,public_invoice,MATCHED
uci_495548,uci_bank_495548,uci_ledger_495548,public_invoice,MATCHED
uci_495549,uci_bank_495549,uci_ledger_495549,public_invoice,MATCHED
uci_495551,uci_bank_495551,uci_ledger_495551,public_invoice,MATCHED
uci_495575,uci_bank_495575,uci_ledger_495575,public_invoice,MATCHED
uci_495576,uci_bank_495576,uci_ledger_495576,public_invoice,MATCHED
uci_495577,uci_bank_495577,uci_ledger_495577,public_invoice,MATCHED
uci_495578,uci_bank_495578,uci_ledger_495578,public_invoice,MATCHED
uci_495580,uci_bank_495580,uci_ledger_495580,public_invoice,MATCHED
uci_495581,uci_bank_495581,uci_ledger_495581,public_invoice,MATCHED
uci_495584,uci_bank_495584,uci_ledger_495584,public_invoice,MATCHED
uci_495591,uci_bank_495591,uci_ledger_495591,public_invoice,MATCHED
uci_495605,uci_bank_495605,uci_ledger_495605,public_invoice,MATCHED
uci_495609,uci_bank_495609,uci_ledger_495609,public_invoice,MATCHED
uci_495633,uci_bank_495633,uci_ledger_495633,public_invoice,MATCHED
uci_495634,uci_bank_495634,uci_ledger_495634,public_invoice,MATCHED
uci_495676,uci_bank_495676,uci_ledger_495676,public_invoice,MATCHED
uci_495677,uci_bank_495677,uci_ledger_495677,public_invoice,MATCHED
uci_495678,uci_bank_495678,uci_ledger_495678,public_invoice,MATCHED
uci_495681,uci_bank_495681,uci_ledger_495681,public_invoice,MATCHED
uci_495680,uci_bank_495680,uci_ledger_495680,public_invoice,MATCHED
uci_495682,uci_bank_495682,uci_ledger_495682,public_invoice,MATCHED
uci_495683,uci_bank_495683,uci_ledger_495683,public_invoice,MATCHED
uci_495684,uci_bank_495684,uci_ledger_495684,public_invoice,MATCHED
uci_495686,uci_bank_495686,uci_ledger_495686,public_invoice,MATCHED
uci_495687,uci_bank_495687,uci_ledger_495687,public_invoice,MATCHED
uci_495688,uci_bank_495688,uci_ledger_495688,public_invoice,MATCHED
uci_495689,uci_bank_495689,uci_ledger_495689,public_invoice,MATCHED
uci_495699,uci_bank_495699,uci_ledger_495699,public_invoice,MATCHED
uci_495700,uci_bank_495700,uci_ledger_495700,public_invoice,MATCHED
uci_495702,uci_bank_495702,uci_ledger_495702,public_invoice,MATCHED
uci_495703,uci_bank_495703,uci_ledger_495703,public_invoice,MATCHED
uci_495706,uci_bank_495706,uci_ledger_495706,public_invoice,MATCHED
uci_495707,uci_bank_495707,uci_ledger_495707,public_invoice,MATCHED
uci_495708,uci_bank_495708,uci_ledger_495708,public_invoice,MATCHED
uci_495710,uci_bank_495710,uci_ledger_495710,public_invoice,MATCHED
uci_495711,uci_bank_495711,uci_ledger_495711,public_invoice,MATCHED
uci_495712,uci_bank_495712,uci_ledger_495712,public_invoice,MATCHED
uci_495713,uci_bank_495713,uci_ledger_495713,public_invoice,MATCHED
uci_495715,uci_bank_495715,uci_ledger_495715,public_invoice,MATCHED
uci_495716,uci_bank_495716,uci_ledger_495716,public_invoice,MATCHED
uci_495718,uci_bank_495718,uci_ledger_495718,public_invoice,MATCHED
uci_495719,uci_bank_495719,uci_ledger_495719,public_invoice,MATCHED
uci_495720,uci_bank_495720,uci_ledger_495720,public_invoice,MATCHED
uci_495721,uci_bank_495721,uci_ledger_495721,public_invoice,MATCHED
uci_495722,uci_bank_495722,uci_ledger_495722,public_invoice,MATCHED
uci_495724,uci_bank_495724,uci_ledger_495724,public_invoice,MATCHED
uci_495725,uci_bank_495725,uci_ledger_495725,public_invoice,MATCHED
uci_495726,uci_bank_495726,uci_ledger_495726,public_invoice,MATCHED
uci_495727,uci_bank_495727,uci_ledger_495727,public_invoice,MATCHED
uci_495731,uci_bank_495731,uci_ledger_495731,public_invoice,MATCHED
uci_495733,uci_bank_495733,uci_ledger_495733,public_invoice,MATCHED
uci_495734,uci_bank_495734,uci_ledger_495734,public_invoice,MATCHED
uci_495735,uci_bank_495735,uci_ledger_495735,public_invoice,MATCHED
uci_495736,uci_bank_495736,uci_ledger_495736,public_invoice,MATCHED
uci_495742,uci_bank_495742,uci_ledger_495742,public_invoice,MATCHED
uci_495746,uci_bank_495746,uci_ledger_495746,public_invoice,MATCHED
uci_495745,uci_bank_495745,uci_ledger_495745,public_invoice,MATCHED
uci_495748,uci_bank_495748,uci_ledger_495748,public_invoice,MATCHED
uci_495747,uci_bank_495747,uci_ledger_495747,public_invoice,MATCHED
uci_495750,uci_bank_495750,uci_ledger_495750,public_invoice,MATCHED
uci_495754,uci_bank_495754,uci_ledger_495754,public_invoice,MATCHED
uci_495753,uci_bank_495753,uci_ledger_495753,public_invoice,MATCHED
uci_495755,uci_bank_495755,uci_ledger_495755,public_invoice,MATCHED
uci_495756,uci_bank_495756,uci_ledger_495756,public_invoice,MATCHED
uci_495758,uci_bank_495758,uci_ledger_495758,public_invoice,MATCHED
uci_495760,uci_bank_495760,uci_ledger_495760,public_invoice,MATCHED
uci_495763,uci_bank_495763,uci_ledger_495763,public_invoice,MATCHED
uci_495765,uci_bank_495765,uci_ledger_495765,public_invoice,MATCHED
uci_495766,uci_bank_495766,uci_ledger_495766,public_invoice,MATCHED
uci_495773,uci_bank_495773,uci_ledger_495773,public_invoice,MATCHED
uci_495776,uci_bank_495776,uci_ledger_495776,public_invoice,MATCHED
uci_495777,uci_bank_495777,uci_ledger_495777,public_invoice,MATCHED
uci_495780,uci_bank_495780,uci_ledger_495780,public_invoice,MATCHED
uci_495782,uci_bank_495782,uci_ledger_495782,public_invoice,MATCHED
uci_495783,uci_bank_495783,uci_ledger_495783,public_invoice,MATCHED
uci_495784,uci_bank_495784,uci_ledger_495784,public_invoice,MATCHED
uci_495788,uci_bank_495788,uci_ledger_495788,public_invoice,MATCHED
uci_495791,uci_bank_495791,uci_ledger_495791,public_invoice,MATCHED
uci_495792,uci_bank_495792,uci_ledger_495792,public_invoice,MATCHED
uci_495794,uci_bank_495794,uci_ledger_495794,public_invoice,MATCHED
uci_495795,uci_bank_495795,uci_ledger_495795,public_invoice,MATCHED
uci_495799,uci_bank_495799,uci_ledger_495799,public_invoice,MATCHED
uci_495801,uci_bank_495801,uci_ledger_495801,public_invoice,MATCHED
uci_495802,uci_bank_495802,uci_ledger_495802,public_invoice,MATCHED
uci_495806,uci_bank_495806,uci_ledger_495806,public_invoice,MATCHED
uci_495807,uci_bank_495807,uci_ledger_495807,public_invoice,MATCHED
uci_495808,uci_bank_495808,uci_ledger_495808,public_invoice,MATCHED
uci_495809,uci_bank_495809,uci_ledger_495809,public_invoice,MATCHED
uci_495810,uci_bank_495810,uci_ledger_495810,public_invoice,MATCHED
uci_495811,uci_bank_495811,uci_ledger_495811,public_invoice,MATCHED
uci_495812,uci_bank_495812,uci_ledger_495812,public_invoice,MATCHED
uci_495815,uci_bank_495815,uci_ledger_495815,public_invoice,MATCHED
uci_495818,uci_bank_495818,uci_ledger_495818,public_invoice,MATCHED
uci_495819,uci_bank_495819,uci_ledger_495819,public_invoice,MATCHED
uci_495854,uci_bank_495854,uci_ledger_495854,public_invoice,MATCHED
uci_495875,uci_bank_495875,uci_ledger_495875,public_invoice,MATCHED
uci_495880,uci_bank_495880,uci_ledger_495880,public_invoice,MATCHED
uci_495882,uci_bank_495882,uci_ledger_495882,public_invoice,MATCHED
uci_495883,uci_bank_495883,uci_ledger_495883,public_invoice,MATCHED
uci_495884,uci_bank_495884,uci_ledger_495884,public_invoice,MATCHED
uci_495885,uci_bank_495885,uci_ledger_495885,public_invoice,MATCHED
uci_495886,uci_bank_495886,uci_ledger_495886,public_invoice,MATCHED
uci_495887,uci_bank_495887,uci_ledger_495887,public_invoice,MATCHED
uci_495889,uci_bank_495889,uci_ledger_495889,public_invoice,MATCHED
uci_495898,uci_bank_495898,uci_ledger_495898,public_invoice,MATCHED
uci_495906,uci_bank_495906,uci_ledger_495906,public_invoice,MATCHED
uci_495907,uci_bank_495907,uci_ledger_495907,public_invoice,MATCHED
uci_495908,uci_bank_495908,uci_ledger_495908,public_invoice,MATCHED
uci_495909,uci_bank_495909,uci_ledger_495909,public_invoice,MATCHED
uci_495910,uci_bank_495910,uci_ledger_495910,public_invoice,MATCHED
uci_495912,uci_bank_495912,uci_ledger_495912,public_invoice,MATCHED
uci_495913,uci_bank_495913,uci_ledger_495913,public_invoice,MATCHED
uci_495915,uci_bank_495915,uci_ledger_495915,public_invoice,MATCHED
uci_495916,uci_bank_495916,uci_ledger_495916,public_invoice,MATCHED
uci_495917,uci_bank_495917,uci_ledger_495917,public_invoice,MATCHED
uci_495918,uci_bank_495918,uci_ledger_495918,public_invoice,MATCHED
uci_495919,uci_bank_495919,uci_ledger_495919,public_invoice,MATCHED
uci_495920,uci_bank_495920,uci_ledger_495920,public_invoice,MATCHED
uci_495921,uci_bank_495921,uci_ledger_495921,public_invoice,MATCHED
uci_495925,uci_bank_495925,uci_ledger_495925,public_invoice,MATCHED
uci_495928,uci_bank_495928,uci_ledger_495928,public_invoice,MATCHED
uci_495929,uci_bank_495929,uci_ledger_495929,public_invoice,MATCHED
uci_495935,uci_bank_495935,uci_ledger_495935,public_invoice,MATCHED
uci_495936,uci_bank_495936,uci_ledger_495936,public_invoice,MATCHED
uci_495937,uci_bank_495937,uci_ledger_495937,public_invoice,MATCHED
uci_495938,uci_bank_495938,uci_ledger_495938,public_invoice,MATCHED
uci_495939,uci_bank_495939,uci_ledger_495939,public_invoice,MATCHED
uci_495940,uci_bank_495940,uci_ledger_495940,public_invoice,MATCHED
uci_495941,uci_bank_495941,uci_ledger_495941,public_invoice,MATCHED
uci_495942,uci_bank_495942,uci_ledger_495942,public_invoice,MATCHED
uci_495945,uci_bank_495945,uci_ledger_495945,public_invoice,MATCHED
uci_495946,uci_bank_495946,uci_ledger_495946,public_invoice,MATCHED
uci_495947,uci_bank_495947,uci_ledger_495947,public_invoice,MATCHED
uci_495949,uci_bank_495949,uci_ledger_495949,public_invoice,MATCHED
uci_495950,uci_bank_495950,uci_ledger_495950,public_invoice,MATCHED
uci_495954,uci_bank_495954,uci_ledger_495954,public_invoice,MATCHED
uci_495955,uci_bank_495955,uci_ledger_495955,public_invoice,MATCHED
uci_495956,uci_bank_495956,uci_ledger_495956,public_invoice,MATCHED
uci_495957,uci_bank_495957,uci_ledger_495957,public_invoice,MATCHED
uci_495958,uci_bank_495958,uci_ledger_495958,public_invoice,MATCHED
uci_495960,uci_bank_495960,uci_ledger_495960,public_invoice,MATCHED
uci_495962,uci_bank_495962,uci_ledger_495962,public_invoice,MATCHED
uci_495963,uci_bank_495963,uci_ledger_495963,public_invoice,MATCHED
uci_495993,uci_bank_495993,uci_ledger_495993,public_invoice,MATCHED
uci_495994,uci_bank_495994,uci_ledger_495994,public_invoice,MATCHED
uci_495995,uci_bank_495995,uci_ledger_495995,public_invoice,MATCHED
uci_496002,uci_bank_496002,uci_ledger_496002,public_invoice,MATCHED
uci_496003,uci_bank_496003,uci_ledger_496003,public_invoice,MATCHED
uci_496004,uci_bank_496004,uci_ledger_496004,public_invoice,MATCHED
uci_496007,uci_bank_496007,uci_ledger_496007,public_invoice,MATCHED
uci_496008,uci_bank_496008,uci_ledger_496008,public_invoice,MATCHED
uci_496010,uci_bank_496010,uci_ledger_496010,public_invoice,MATCHED
uci_496011,uci_bank_496011,uci_ledger_496011,public_invoice,MATCHED
uci_496012,uci_bank_496012,uci_ledger_496012,public_invoice,MATCHED
uci_496013,uci_bank_496013,uci_ledger_496013,public_invoice,MATCHED
uci_496014,uci_bank_496014,uci_ledger_496014,public_invoice,MATCHED
uci_496017,uci_bank_496017,uci_ledger_496017,public_invoice,MATCHED
uci_496019,uci_bank_496019,uci_ledger_496019,public_invoice,MATCHED
uci_496020,uci_bank_496020,uci_ledger_496020,public_invoice,MATCHED
uci_496022,uci_bank_496022,uci_ledger_496022,public_invoice,MATCHED
uci_496023,uci_bank_496023,uci_ledger_496023,public_invoice,MATCHED
uci_496024,uci_bank_496024,uci_ledger_496024,public_invoice,MATCHED
uci_496033,uci_bank_496033,uci_ledger_496033,public_invoice,MATCHED
uci_496042,uci_bank_496042,uci_ledger_496042,public_invoice,MATCHED
uci_496047,uci_bank_496047,uci_ledger_496047,public_invoice,MATCHED
uci_496054,uci_bank_496054,uci_ledger_496054,public_invoice,MATCHED
uci_496056,uci_bank_496056,uci_ledger_496056,public_invoice,MATCHED
uci_496057,uci_bank_496057,uci_ledger_496057,public_invoice,MATCHED
uci_496058,uci_bank_496058,uci_ledger_496058,public_invoice,MATCHED
uci_496059,uci_bank_496059,uci_ledger_496059,public_invoice,MATCHED
uci_496060,uci_bank_496060,uci_ledger_496060,public_invoice,MATCHED
uci_496061,uci_bank_496061,uci_ledger_496061,public_invoice,MATCHED
uci_496062,uci_bank_496062,uci_ledger_496062,public_invoice,MATCHED
uci_496063,uci_bank_496063,uci_ledger_496063,public_invoice,MATCHED
uci_496065,uci_bank_496065,uci_ledger_496065,public_invoice,MATCHED
uci_496066,uci_bank_496066,uci_ledger_496066,public_invoice,MATCHED
uci_496067,uci_bank_496067,uci_ledger_496067,public_invoice,MATCHED
uci_496068,uci_bank_496068,uci_ledger_496068,public_invoice,MATCHED
uci_496069,uci_bank_496069,uci_ledger_496069,public_invoice,MATCHED
uci_496070,uci_bank_496070,uci_ledger_496070,public_invoice,MATCHED
uci_496072,uci_bank_496072,uci_ledger_496072,public_invoice,MATCHED
uci_496073,uci_bank_496073,uci_ledger_496073,public_invoice,MATCHED
uci_496074,uci_bank_496074,uci_ledger_496074,public_invoice,MATCHED
uci_496075,uci_bank_496075,uci_ledger_496075,public_invoice,MATCHED
uci_496081,uci_bank_496081,uci_ledger_496081,public_invoice,MATCHED
uci_496083,uci_bank_496083,uci_ledger_496083,public_invoice,MATCHED
uci_496085,uci_bank_496085,uci_ledger_496085,public_invoice,MATCHED
uci_496086,uci_bank_496086,uci_ledger_496086,public_invoice,MATCHED
uci_496088,uci_bank_496088,uci_ledger_496088,public_invoice,MATCHED
uci_496089,uci_bank_496089,uci_ledger_496089,public_invoice,MATCHED
uci_496092,uci_bank_496092,uci_ledger_496092,public_invoice,MATCHED
uci_496093,uci_bank_496093,uci_ledger_496093,public_invoice,MATCHED
uci_496094,uci_bank_496094,uci_ledger_496094,public_invoice,MATCHED
uci_496095,uci_bank_496095,uci_ledger_496095,public_invoice,MATCHED
uci_496096,uci_bank_496096,uci_ledger_496096,public_invoice,MATCHED
uci_496097,uci_bank_496097,uci_ledger_496097,public_invoice,MATCHED
uci_496099,uci_bank_496099,uci_ledger_496099,public_invoice,MATCHED
uci_496103,uci_bank_496103,uci_ledger_496103,public_invoice,MATCHED
uci_496107,uci_bank_496107,uci_ledger_496107,public_invoice,MATCHED
uci_496110,uci_bank_496110,uci_ledger_496110,public_invoice,MATCHED
uci_496112,uci_bank_496112,uci_ledger_496112,public_invoice,MATCHED
uci_496113,uci_bank_496113,uci_ledger_496113,public_invoice,MATCHED
uci_496115,uci_bank_496115,uci_ledger_496115,public_invoice,MATCHED
uci_496130,uci_bank_496130,uci_ledger_496130,public_invoice,MATCHED
uci_496155,uci_bank_496155,uci_ledger_496155,public_invoice,MATCHED
uci_496166,uci_bank_496166,uci_ledger_496166,public_invoice,MATCHED
uci_496167,uci_bank_496167,uci_ledger_496167,public_invoice,MATCHED
uci_496168,uci_bank_496168,uci_ledger_496168,public_invoice,MATCHED
uci_496170,uci_bank_496170,uci_ledger_496170,public_invoice,MATCHED
uci_496171,uci_bank_496171,uci_ledger_496171,public_invoice,MATCHED
uci_496172,uci_bank_496172,uci_ledger_496172,public_invoice,MATCHED
uci_496173,uci_bank_496173,uci_ledger_496173,public_invoice,MATCHED
uci_496174,uci_bank_496174,uci_ledger_496174,public_invoice,MATCHED
uci_496198,uci_bank_496198,uci_ledger_496198,public_invoice,MATCHED
uci_496201,uci_bank_496201,uci_ledger_496201,public_invoice,MATCHED
uci_496200,uci_bank_496200,uci_ledger_496200,public_invoice,MATCHED
uci_496203,uci_bank_496203,uci_ledger_496203,public_invoice,MATCHED
uci_496204,uci_bank_496204,uci_ledger_496204,public_invoice,MATCHED
uci_496205,uci_bank_496205,uci_ledger_496205,public_invoice,MATCHED
uci_496216,uci_bank_496216,uci_ledger_496216,public_invoice,MATCHED
uci_496217,uci_bank_496217,uci_ledger_496217,public_invoice,MATCHED
uci_496220,uci_bank_496220,uci_ledger_496220,public_invoice,MATCHED
uci_496222,uci_bank_496222,uci_ledger_496222,public_invoice,MATCHED
uci_496221,uci_bank_496221,uci_ledger_496221,public_invoice,MATCHED
uci_496230,uci_bank_496230,uci_ledger_496230,public_invoice,MATCHED
uci_496232,uci_bank_496232,uci_ledger_496232,public_invoice,MATCHED
uci_496233,uci_bank_496233,uci_ledger_496233,public_invoice,MATCHED
uci_496237,uci_bank_496237,uci_ledger_496237,public_invoice,MATCHED
uci_496236,uci_bank_496236,uci_ledger_496236,public_invoice,MATCHED
uci_496235,uci_bank_496235,uci_ledger_496235,public_invoice,MATCHED
uci_496238,uci_bank_496238,uci_ledger_496238,public_invoice,MATCHED
uci_496245,uci_bank_496245,uci_ledger_496245,public_invoice,MATCHED
uci_496288,uci_bank_496288,uci_ledger_496288,public_invoice,MATCHED
uci_496291,uci_bank_496291,uci_ledger_496291,public_invoice,MATCHED
uci_496292,uci_bank_496292,uci_ledger_496292,public_invoice,MATCHED
uci_496293,uci_bank_496293,uci_ledger_496293,public_invoice,MATCHED
uci_496294,uci_bank_496294,uci_ledger_496294,public_invoice,MATCHED
uci_496296,uci_bank_496296,uci_ledger_496296,public_invoice,MATCHED
uci_496297,uci_bank_496297,uci_ledger_496297,public_invoice,MATCHED
uci_496299,uci_bank_496299,uci_ledger_496299,public_invoice,MATCHED
uci_496300,uci_bank_496300,uci_ledger_496300,public_invoice,MATCHED
uci_496301,uci_bank_496301,uci_ledger_496301,public_invoice,MATCHED
uci_496302,uci_bank_496302,uci_ledger_496302,public_invoice,MATCHED
uci_496303,uci_bank_496303,uci_ledger_496303,public_invoice,MATCHED
uci_496304,uci_bank_496304,uci_ledger_496304,public_invoice,MATCHED
uci_496305,uci_bank_496305,uci_ledger_496305,public_invoice,MATCHED
uci_496306,uci_bank_496306,uci_ledger_496306,public_invoice,MATCHED
uci_496307,uci_bank_496307,uci_ledger_496307,public_invoice,MATCHED
uci_496308,uci_bank_496308,uci_ledger_496308,public_invoice,MATCHED
uci_496309,uci_bank_496309,uci_ledger_496309,public_invoice,MATCHED
uci_496310,uci_bank_496310,uci_ledger_496310,public_invoice,MATCHED
uci_496311,uci_bank_496311,uci_ledger_496311,public_invoice,MATCHED
uci_496313,uci_bank_496313,uci_ledger_496313,public_invoice,MATCHED
uci_496315,uci_bank_496315,uci_ledger_496315,public_invoice,MATCHED
uci_496316,uci_bank_496316,uci_ledger_496316,public_invoice,MATCHED
uci_496317,uci_bank_496317,uci_ledger_496317,public_invoice,MATCHED
uci_496318,uci_bank_496318,uci_ledger_496318,public_invoice,MATCHED
uci_496319,uci_bank_496319,uci_ledger_496319,public_invoice,MATCHED
uci_496322,uci_bank_496322,uci_ledger_496322,public_invoice,MATCHED
uci_496321,uci_bank_496321,uci_ledger_496321,public_invoice,MATCHED
uci_496323,uci_bank_496323,uci_ledger_496323,public_invoice,MATCHED
uci_496324,uci_bank_496324,uci_ledger_496324,public_invoice,MATCHED
uci_496325,uci_bank_496325,uci_ledger_496325,public_invoice,MATCHED
uci_496326,uci_bank_496326,uci_ledger_496326,public_invoice,MATCHED
uci_496327,uci_bank_496327,uci_ledger_496327,public_invoice,MATCHED
uci_496329,uci_bank_496329,uci_ledger_496329,public_invoice,MATCHED
uci_496330,uci_bank_496330,uci_ledger_496330,public_invoice,MATCHED
uci_496331,uci_bank_496331,uci_ledger_496331,public_invoice,MATCHED
uci_496333,uci_bank_496333,uci_ledger_496333,public_invoice,MATCHED
uci_496334,uci_bank_496334,uci_ledger_496334,public_invoice,MATCHED
uci_496335,uci_bank_496335,uci_ledger_496335,public_invoice,MATCHED
uci_496337,uci_bank_496337,uci_ledger_496337,public_invoice,MATCHED
uci_496338,uci_bank_496338,uci_ledger_496338,public_invoice,MATCHED
uci_496339,uci_bank_496339,uci_ledger_496339,public_invoice,MATCHED
uci_496340,uci_bank_496340,uci_ledger_496340,public_invoice,MATCHED
uci_496341,uci_bank_496341,uci_ledger_496341,public_invoice,MATCHED
uci_496342,uci_bank_496342,uci_ledger_496342,public_invoice,MATCHED
uci_496343,uci_bank_496343,uci_ledger_496343,public_invoice,MATCHED
uci_496344,uci_bank_496344,uci_ledger_496344,public_invoice,MATCHED
uci_496345,uci_bank_496345,uci_ledger_496345,public_invoice,MATCHED
uci_496348,uci_bank_496348,uci_ledger_496348,public_invoice,MATCHED
uci_496349,uci_bank_496349,uci_ledger_496349,public_invoice,MATCHED
uci_496351,uci_bank_496351,uci_ledger_496351,public_invoice,MATCHED
uci_496354,uci_bank_496354,uci_ledger_496354,public_invoice,MATCHED
uci_496355,uci_bank_496355,uci_ledger_496355,public_invoice,MATCHED
uci_496356,uci_bank_496356,uci_ledger_496356,public_invoice,MATCHED
uci_496357,uci_bank_496357,uci_ledger_496357,public_invoice,MATCHED
uci_496359,uci_bank_496359,uci_ledger_496359,public_invoice,MATCHED
uci_496361,uci_bank_496361,uci_ledger_496361,public_invoice,MATCHED
uci_496363,uci_bank_496363,uci_ledger_496363,public_invoice,MATCHED
uci_496370,uci_bank_496370,uci_ledger_496370,public_invoice,MATCHED
uci_496373,uci_bank_496373,uci_ledger_496373,public_invoice,MATCHED
uci_496374,uci_bank_496374,uci_ledger_496374,public_invoice,MATCHED
uci_496381,uci_bank_496381,uci_ledger_496381,public_invoice,MATCHED
uci_496399,uci_bank_496399,uci_ledger_496399,public_invoice,MATCHED
uci_496400,uci_bank_496400,uci_ledger_496400,public_invoice,MATCHED
uci_496407,uci_bank_496407,uci_ledger_496407,public_invoice,MATCHED
uci_496412,uci_bank_496412,uci_ledger_496412,public_invoice,MATCHED
uci_496425,uci_bank_496425,uci_ledger_496425,public_invoice,MATCHED
uci_496426,uci_bank_496426,uci_ledger_496426,public_invoice,MATCHED
uci_496427,uci_bank_496427,uci_ledger_496427,public_invoice,MATCHED
uci_496428,uci_bank_496428,uci_ledger_496428,public_invoice,MATCHED
uci_496429,uci_bank_496429,uci_ledger_496429,public_invoice,MATCHED
uci_496430,uci_bank_496430,uci_ledger_496430,public_invoice,MATCHED
uci_496431,uci_bank_496431,uci_ledger_496431,public_invoice,MATCHED
uci_496434,uci_bank_496434,uci_ledger_496434,public_invoice,MATCHED
uci_496436,uci_bank_496436,uci_ledger_496436,public_invoice,MATCHED
uci_496438,uci_bank_496438,uci_ledger_496438,public_invoice,MATCHED
uci_496439,uci_bank_496439,uci_ledger_496439,public_invoice,MATCHED
uci_496440,uci_bank_496440,uci_ledger_496440,public_invoice,MATCHED
uci_496441,uci_bank_496441,uci_ledger_496441,public_invoice,MATCHED
uci_496442,uci_bank_496442,uci_ledger_496442,public_invoice,MATCHED
uci_496443,uci_bank_496443,uci_ledger_496443,public_invoice,MATCHED
uci_496444,uci_bank_496444,uci_ledger_496444,public_invoice,MATCHED
uci_496445,uci_bank_496445,uci_ledger_496445,public_invoice,MATCHED
uci_496446,uci_bank_496446,uci_ledger_496446,public_invoice,MATCHED
uci_496459,uci_bank_496459,uci_ledger_496459,public_invoice,MATCHED
uci_496460,uci_bank_496460,uci_ledger_496460,public_invoice,MATCHED
uci_496461,uci_bank_496461,uci_ledger_496461,public_invoice,MATCHED
uci_496462,uci_bank_496462,uci_ledger_496462,public_invoice,MATCHED
uci_496463,uci_bank_496463,uci_ledger_496463,public_invoice,MATCHED
uci_496464,uci_bank_496464,uci_ledger_496464,public_invoice,MATCHED
uci_496465,uci_bank_496465,uci_ledger_496465,public_invoice,MATCHED
uci_496466,uci_bank_496466,uci_ledger_496466,public_invoice,MATCHED
uci_496467,uci_bank_496467,uci_ledger_496467,public_invoice,MATCHED
uci_496469,uci_bank_496469,uci_ledger_496469,public_invoice,MATCHED
uci_496470,uci_bank_496470,uci_ledger_496470,public_invoice,MATCHED
